id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18139987,Treehouse Studio Near Downtown,11405085,Jenn & Patrick,,,32.72364,-97.34164,Entire home/apt,104,1,669,2023-02-27,9.36,1,33,122,
18341099,"2 Near DFW airport, Six Flags, & ATT Stadium",36906228,Hector,,District 5,32.81902,-97.09155,Private room,50,3,167,2023-01-16,2.36,2,71,3,
18471517,Historic Carter Riverside Abode,31820891,Lance,,,32.7807,-97.29833,Private room,26,28,1,2022-07-03,0.12,2,288,1,
18557788,Arlington Heights Guest House Cottage,57800656,Gilbert & Sue,,,32.73508,-97.38088,Entire home/apt,89,2,313,2023-03-13,4.45,1,74,51,
18607217,Guesthouse in Ft Worth Historic District Near TCU,68940973,Patrick,,District 9,32.73315,-97.35424,Entire home/apt,120,2,56,2023-03-13,0.8,1,106,18,
18688437,Simple and clean bedroom in new home,129909900,Brittany,,District 7,32.89929,-97.35654,Private room,81,5,0,,,1,364,0,
18691296,"WalkMuseums, UNT, WillR, DickiesA, 30dayrental",48988682,B,,District 7,32.74302,-97.37364,Private room,56,28,58,2022-12-16,0.87,3,281,5,
19196966,Clean and Private Bed & Bath,108920646,Shannon,,District 7,32.9558,-97.27692,Private room,48,2,73,2023-03-03,1.05,1,77,18,
19503490,Cozy Studio Walking Distance to Stockyards (2),134593817,Liz,,District 2,32.78312,-97.35212,Entire home/apt,80,1,54,2023-03-11,6.3,2,310,54,
19674961,Private room in hostel near TCU.,136303541,Katie,,,32.7045,-97.34262,Private room,37,1,86,2023-01-08,1.25,8,104,24,
19801879,Fort Worth Central Hostel .... 1 mile from TCU,136303541,Katie,,,32.70618,-97.34397,Shared room,23,1,120,2022-10-18,1.75,8,89,20,
19821999,4th Street Suite,47260164,Jerry & Anna,,,32.75342,-97.36852,Entire home/apt,147,2,261,2023-02-27,3.83,3,62,32,
20121333,Entire Home -Top 10 centrally located in FW,83301018,Robert,,District 7,32.73898,-97.38683,Entire home/apt,115,2,259,2023-03-06,3.97,2,19,53,
20151788,Historic Home near Magnolia & TCU w/ hot tub,45835603,Janice,,,32.7199,-97.34053,Entire home/apt,226,3,38,2023-01-23,0.56,2,0,3,
20175360,The Cozy Back Yard Bungalow 🏡,91090963,Lauren,,District 7,32.73482,-97.37329,Entire home/apt,87,1,463,2023-03-12,6.96,2,48,94,
20282646,"Cozy garage apt near TCU,Colonial + Dickies Arena",20732646,Adrianne,,District 9,32.71045,-97.35267,Entire home/apt,98,2,201,2023-03-12,2.97,1,342,39,
20309974,The Fairmount Casita | Clean & Bright Guest House,393101,Sarah,,District 9,32.72173,-97.33611,Entire home/apt,70,1,401,2023-02-26,5.89,1,44,75,
20459204,**Relax in tidy & Neat Private room,5761399,Roxana,,,32.64098,-97.37184,Private room,33,2,45,2023-02-13,0.85,6,1,1,
20542175,"Hospitals, Texas motor speedway, stock yards,BNSF",59826612,Josephine,,District 4,32.86674,-97.30725,Private room,32,3,36,2022-06-03,0.53,3,227,3,
20804033,Deep In The Heart of Fort Worth,26875848,Lauren,,District 7,32.74187,-97.37195,Entire home/apt,86,2,209,2023-02-26,3.13,2,316,34,
20832333,Fort Worth Family Home: Easy Access to Attractions,124060715,Evolve,,District 2,32.83742,-97.37814,Entire home/apt,148,3,32,2022-05-30,0.51,15,2,4,
20916794,Treetop Loft in the heart of Ft Worth,27803314,Heather&Travis,,District 7,32.73497,-97.3925,Entire home/apt,77,1,510,2023-02-27,7.65,1,128,81,
21538614,TX Oasis: Relax & Celebrate w/ FW Fun!,29412843,Traci,,,32.72854,-97.39014,Entire home/apt,186,30,133,2023-02-19,2.07,2,333,18,
21613297,Queen Bed in Historic Fairmount near Magnolia St,2729065,Ayesha,,,32.72457,-97.33663,Private room,73,3,0,,,4,174,0,
21783179,Fort Worth Entertainment District,30708414,Brooke,,,32.75509,-97.1744,Private room,336,2,11,2021-03-07,0.18,1,89,0,
21882544,Fairmount suite,51244252,K,,,32.72466,-97.33862,Private room,89,1,6,2022-01-02,0.1,3,73,0,
21939269,Fort Worth’s Above Beyond Ability Residence.,160124947,Dinah,,District 8,32.6237,-97.34435,Entire home/apt,120,2,144,2023-02-20,2.24,2,89,14,
22119568,"Studio Cottage Close to TCU, JPS, and Downtown FW",21854523,Randy,,District 9,32.70438,-97.3334,Entire home/apt,64,2,287,2023-01-29,4.48,2,21,48,
22301061,7th Floor Luxury Condo at Texas Motor Speedway,163014448,Sarah,,,33.03254,-97.28059,Entire home/apt,257,2,99,2023-03-12,1.59,1,271,17,
22600116,"Hospitals, Texas motor speedway, stockyards, BNSF",59826612,Josephine,,,32.86595,-97.30909,Private room,32,3,56,2023-02-25,0.89,3,349,13,
22670008,The Balcony Apartment - Fairmount,63074886,Sallie & Bill,,,32.7232,-97.33544,Entire home/apt,96,30,67,2023-02-12,1.09,2,142,4,
22698357,1 Bed/ 1 Bath Fully Furnished & Utilities 1112,167361027,Smallwood,,District 9,32.7605935451799,-97.3285339170227,Entire home/apt,125,30,2,2021-10-25,0.04,3,345,0,
22702912,"Hospitals, BNSF,stockyards,  Texas motor speedway",59826612,Josephine,,,32.86673,-97.30759,Private room,32,3,29,2022-12-09,0.48,3,349,10,
22731582,London,167793581,Maria,,,32.90321,-97.26207,Private room,50,1,4,2023-02-10,0.07,1,78,1,
22985558,Brand New Home in a great location!,300211,Rita,,District 7,32.99937,-97.26592,Entire home/apt,206,3,98,2023-02-06,1.6,1,293,15,
23235508,1913 Pyramid House,17308665,Cam,,District 7,32.75453,-97.36648,Entire home/apt,81,30,124,2022-11-08,2.01,3,354,4,
23475822,Home Away from Home,78191286,Stephen,,,32.79592,-97.18344,Entire home/apt,123,2,170,2023-02-26,2.79,1,233,45,
24011269,Gypsy House | Southside vibe  minutes from it all,21592953,Stasia,,District 9,32.71693,-97.3406,Entire home/apt,79,2,83,2022-10-23,1.39,1,9,8,
24043684,Next Best Thing to Home in DFW,180984988,Adie,,District 7,32.82177,-97.4238,Private room,55,2,57,2022-09-18,0.96,1,77,5,
24056515,The Treetop Apartment - Fairmount,63074886,Sallie & Bill,,,32.71938,-97.33418,Entire home/apt,100,2,136,2023-02-27,2.32,2,150,28,
24077535,3 Bed/ 2 Bath Fully Furnished & Utilities 1041,167361027,Smallwood,,District 9,32.76058,-97.33061,Entire home/apt,164,30,0,,,3,13,0,
24079673,1 Bed/ 1 Bath Fully Furnished & Utilities 0134,167361027,Smallwood,,,32.7613,-97.33044,Entire home/apt,125,30,2,2018-10-03,0.03,3,285,0,
24119743,Lisa’s Guest room and private bathroom,181680695,Lisa,,,32.59162,-97.29359,Private room,35,2,49,2022-12-03,0.83,2,326,9,
24135685,Day Casa de Downtown,103566537,Patrick,,,32.73995,-97.31554,Private room,60,1,190,2023-02-26,3.16,3,38,9,
24147624,Charming Private Studio in FW Cultural District,33607952,John And Sara,,,32.73718,-97.39269,Private room,55,1,260,2023-02-15,4.34,1,41,37,
24307722,"Craftsman Bungalow - Two Bedrooms, Two Bathrooms",106047244,Lori,,District 9,32.71742,-97.33766,Entire home/apt,168,30,147,2022-10-03,2.5,1,135,17,
24338830,Fort Worth Central Hostel.... 1 mile from TCU,136303541,Katie,,District 9,32.7054,-97.34358,Shared room,23,1,63,2023-01-25,1.23,8,319,18,
24361350,Fort Worth Central Hostel.... 1 mile from TCU,136303541,Katie,,,32.70503,-97.34555,Shared room,23,1,35,2023-02-25,0.73,8,363,6,
24442247,Ft Worth Southside Loft 203- Walk to Magnolia Ave!,26931644,Andrew,,District 9,32.73102,-97.33008,Entire home/apt,77,2,388,2022-11-22,6.52,2,0,41,
24698386,Walk to West 7th & Cultural District,12012821,Sheena,,,32.75567,-97.36072,Entire home/apt,90,21,6,2023-01-31,0.44,1,57,5,
24776765,"King Bed, Texas Size Spa Shower, Whirlpool Tub",72026725,Martha,,,32.78255,-97.29366,Entire home/apt,210,2,13,2021-08-21,0.22,4,129,0,
25113355,Modern Guesthouse in Quiet Central Location,61261996,Taylor & Channing,,,32.73411,-97.41599,Entire home/apt,125,7,54,2023-01-16,0.97,3,129,10,
25163367,Comfy Home In Fort Worth,43042344,Heath,,District 9,32.72539,-97.33284,Entire home/apt,96,2,84,2023-02-26,1.44,40,356,18,
25780024,Beautiful 4 Bed Home with Pool Near Dickies Arena,72191885,Hunter,,,32.74125,-97.37413,Entire home/apt,274,6,69,2023-02-21,1.2,2,18,9,
26140062,"Central, Private, and Spacious One Bed Apartment",117830961,Rachel,,,32.78768,-97.30797,Entire home/apt,75,8,109,2022-12-15,1.96,1,239,8,
26167296,Sunny Room,73235742,Sandres,,,32.6015,-97.32467,Private room,30,2,16,2022-12-21,0.3,3,364,3,
26246461,"3 bedroom, 2 bath, all yours, and NO CLEANING FEES",62150346,Marshall,,,32.72803,-97.45351,Entire home/apt,154,2,259,2023-02-23,4.5,4,334,44,
26348359,Riverside Craftsman Home near Downtown Fort Worth,21967974,Amanda,,District 9,32.78126,-97.30538,Entire home/apt,198,3,67,2022-11-13,1.17,1,0,5,
26351864,"3 bedroom, 2 bath, all yours NO CLEANING FEES",62150346,Marshall,,,32.72876,-97.45207,Entire home/apt,150,2,206,2023-02-20,3.62,4,330,4,
26388358,Fort Worth home away from home!,170568336,Chelsea,,,32.8725827834023,-97.4110113688938,Entire home/apt,179,2,1,2023-03-12,1,1,166,1,
26589486,Urban Getaway in Alluring Heart of Fort Worth |3BR,199919637,Jim,,,32.77302,-97.32256,Entire home/apt,148,1,205,2023-02-26,3.84,1,171,44,
26808263,Fairmount Apt Guesthouse,19259780,Brooke & Tom,,District 9,32.71734,-97.33483,Entire home/apt,81,2,74,2023-02-26,1.3,2,85,15,
26820745,Cozy Getaway - Near Cultural District & Downtown,21401831,Liz,,,32.73519,-97.381,Entire home/apt,104,2,61,2022-11-07,1.11,1,12,3,
27088300,FortWorth Retreat,115831651,Diego,,District 4,32.88643,-97.28674,Entire home/apt,75100,30,71,2023-02-28,1.25,2,41,14,
27232903,Angela’s Home in Dallas Fort Worth (DFW) area.,156698972,Angela,,District 5,32.79842,-97.18501,Private room,55,4,18,2022-09-23,0.32,2,365,5,
27403879,2 BR cottage King & Queen Beds & jacuzzi tub,72026725,Martha,,District 4,32.78293,-97.29475,Entire home/apt,240,2,10,2022-04-04,0.18,4,130,2,
27465768,"Historic Azalea Estate-7 bdrm, 5.5 bath, King beds",72026725,Martha,,,32.78106,-97.29407,Entire home/apt,1081,2,15,2022-10-24,0.54,4,330,9,
27510044,Farmor Oasis,74381031,Susan,,District 2,32.78082,-97.38855,Entire home/apt,56,1,295,2023-03-06,5.6,2,40,66,
27553580,COZY home near everything!,86794042,Nicolas,,District 5,32.74163,-97.21998,Entire home/apt,170,28,183,2023-01-23,3.32,1,281,48,
27607199,Quiet Apt. & shared Pool - Serious Inq only pls.,178625054,Joe,,,32.73041,-97.41856,Entire home/apt,133,3,32,2022-09-25,0.64,1,160,8,
27638382,"WalkDickiesAr, WillRogers, UNT, 30dayrental",48988682,B,,,32.74375,-97.37415,Entire home/apt,71,3,97,2023-03-05,1.83,3,325,34,
27652919,Shady Place,208681820,Scott,,District 6,32.66921,-97.37838,Private room,40,1,6,2022-03-11,0.11,1,178,0,
27727923,Treetop Getaway in Historic Neighborhood,73111696,Aileen + Tyler,,,32.73908,-97.38473,Entire home/apt,91,1,306,2023-02-24,5.74,2,150,44,
27732315,FW Garage Apartment,209372841,James,,District 9,32.71112,-97.33666,Entire home/apt,91,3,147,2023-03-11,2.68,1,59,37,
27782930,1921 Cottage Rich in Cowtown Hospitality,73111696,Aileen + Tyler,,,32.73899,-97.38676,Entire home/apt,180,1,396,2023-02-26,7.43,2,128,87,
27812263,FTW  Home Remote Work Place Long Term Free Wifi,55599739,Debbie,,,32.78176,-97.29471,Entire home/apt,99,4,77,2023-02-17,1.39,1,350,12,
27896590,Westside Cottage,35986893,Nancy,,,32.73426,-97.39095,Entire home/apt,105,2,56,2023-03-12,1.3,1,75,31,
27990446,Ryan Place/ Fairmount  Pool-house,7113170,Patricia,,District 9,32.71507,-97.33542,Entire home/apt,73,2,144,2023-03-12,2.61,1,298,33,
28047524,White Picket Fenced 5* Home in Cultural District,211867113,Michele,,,32.75853,-97.37618,Entire home/apt,300,2,119,2023-02-20,2.33,1,314,21,
28055242,Luxury & comfort properties,116689031,Heba,,,32.88859,-97.29785,Entire home/apt,180,7,9,2019-04-15,0.16,2,358,0,
28173620,Travelers to Alliance,211917966,Vanessa,,District 7,32.9114,-97.33829,Private room,56,1,123,2023-02-27,2.25,1,106,16,
28175693,Haslet Home,194553579,Steven,,,32.93532,-97.3821,Entire home/apt,170,30,71,2023-01-30,1.3,1,42,20,
28245566,A-Star Ruby,73235742,Sandres,,,32.72215,-97.3314,Entire home/apt,120,2,110,2023-02-05,2,3,333,14,
28283617,SHIPLAP IN THE CITY,198091904,Elizabeth,,District 7,32.74383,-97.37237,Entire home/apt,150,3,29,2023-02-03,0.53,1,303,5,
28342118,Three bed three bath little ranch house,7741277,Alastair,,,32.6818,-97.3646,Entire home/apt,187,4,65,2023-02-04,1.19,2,77,13,
28443326,Casa Museo,173748379,Whitney,,District 7,32.74486,-97.36973,Entire home/apt,216,1,186,2023-02-26,3.43,1,146,62,
28585988,Clean and Spacious Bed & Bath- Forest Green Room,215750693,Grace,,District 7,32.98199,-97.28792,Private room,100,28,11,2022-11-02,0.2,1,0,4,
28702161,Angela’s place - room with a view.,156698972,Angela,,,32.79947,-97.1829,Private room,55,3,9,2022-12-02,0.34,2,361,6,
28941138,Fort Worth’s Above Beyond Ability Residence 2,160124947,Dinah,,District 8,32.62323,-97.34525,Entire home/apt,153,2,92,2023-02-26,1.7,2,84,10,
28992686,Private bedroom * located near major highways.*,97707117,Alex,,,32.97347,-97.28629,Private room,29,4,111,2023-02-05,2.07,5,121,15,
28995548,Private bedroom ^ located near major highways.^,97707117,Alex,,,32.97379,-97.28791,Private room,30,4,76,2023-02-11,1.43,5,87,25,
29084984,Cozy House 6 Miles From DFW & AT&T,204607330,Sai,,,32.82168,-97.08853,Entire home/apt,126,2,220,2023-02-26,4.11,2,91,32,
29098474,Belle Place | A Cultural District Gem,44255613,Debbie,,,32.7465,-97.37444,Entire home/apt,88,2,223,2023-02-19,4.16,1,226,41,
29116712,Downtown Fort Worth Retreat!,103566537,Patrick,,,32.74222,-97.31534,Private room,70,2,95,2023-02-26,1.81,3,21,11,
29335729,"Byers Place 1-Cultural District
aka Brenda’s Place",220051030,Corrie,,District 7,32.73853,-97.37207,Entire home/apt,150,3,132,2023-02-27,2.49,2,198,21,
