id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.82504807419554E+017,The Lighthouse in Seattle with free parking!,147813812,Jane,Ballard,Adams,47.67345,-122.39798,Entire home/apt,135,1,0,,,1,65,0,STR-OPLI-20-001243
6.82594476259399E+017,Lovely 2BR Apartment in Wallingford,48005494,Zeus,Other neighborhoods,Fremont,47.66011,-122.34511,Entire home/apt,107,30,0,,,112,357,0,
6.82671591217336E+017,Luxury Room Near Haller Lake and UW Med CenterNW-5,87628993,Kunaal,Northgate,Haller Lake,47.72245,-122.33665,Private room,80,30,1,2022-08-31,0.14,18,175,1,
6.82686548969555E+017,Fully furnished Apartment in Downtown Seattle,403940407,Akshay,Queen Anne,East Queen Anne,47.63228,-122.34556,Entire home/apt,115,30,2,2022-11-17,0.37,1,112,2,
6.82861743168493E+017,Live & Work! | Best Views in Prime DT | Fast Wi-fi,298721073,Ariaan,Downtown,Pioneer Square,47.60008,-122.33465,Entire home/apt,110,30,3,2023-02-19,0.65,7,92,3,
6.82934027323521E+017,Studio on Queen Anne!,46123709,Jim,Queen Anne,West Queen Anne,47.6405609,-122.3739771,Entire home/apt,70,30,1,2022-10-08,0.18,2,166,1,
6.83310286152432E+017,Accessible and Beautifully Furnished Studio Apt,472561931,Seba,Rainier Valley,Brighton,47.53774,-122.27243,Private room,49,2,11,2023-01-18,1.43,1,176,11,STR-OPLI-22-001291
6.74697880871754E+017,Mid Century Modern Marvel.,38885707,Tereza,Beacon Hill,South Beacon Hill,47.53808,-122.29794,Entire home/apt,131,2,25,2023-03-20,3.57,1,96,25,STR-OPLI-22-001371
6.74718729890039E+017,"Quiet and comfy 1 bedroom, 1 bath in Ballard",393997555,Cory,Ballard,Sunset Hill,47.69002,-122.39468,Private room,102,2,7,2022-11-28,0.91,2,0,7,STR-OPLI-22-001279
6.74823677493251E+017,"Sherpa the Camper Bus
w/fire pit and grill",35085508,Sean,Delridge,North Delridge,47.5663724,-122.3648565,Entire home/apt,115,1,27,2023-02-24,3.48,1,336,27,STR-OPLI-22-001225
