id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54194034,Stylish Columbus Apt - Walk to Goodale Park!,121719854,Evolve,,Near North/University,39.97458,-83.01071,Entire home/apt,96,2,14,2023-03-05,1.24,21,350,14,2022-1216
54194039,"Columbus Apt w/ Gas Grill, 1 1/2 Mi to Dtwn!",121719854,Evolve,,Downtown,39.97313,-83.0092,Entire home/apt,86,2,11,2023-03-12,1,21,354,11,2022-1215
54194046,NEW! Updated Columbus Guest House: Walk to Dining!,121719854,Evolve,,Near North/University,39.9877,-83.01062,Entire home/apt,114,2,12,2022-10-10,0.98,21,353,11,2022-1220
54194049,Columbus Apt - Walk to the Convention Center!,121719854,Evolve,,Near North/University,39.97377,-83.00922,Entire home/apt,86,2,8,2022-10-23,0.67,21,352,8,2022-1217
54194207,"Apt w/ Smart TV, 1/2 Mi to North Market Downtown!",121719854,Evolve,,Downtown,39.97329,-83.00845,Entire home/apt,86,2,16,2023-03-18,1.36,21,345,16,2022-1212
54194208,Apt w/ Sunroom & Smart TVs - Walk to Lake!,121719854,Evolve,,Near North/University,39.98599,-83.01031,Entire home/apt,101,2,10,2023-03-05,0.9,21,355,10,2022-1218
54195695,Luxury High Street Flat - Private Parking!!!,194281106,Nicole,,Near North/University,39.981979,-83.004311,Entire home/apt,73,1,58,2023-03-19,4.06,37,236,47,2023-2222
54229081,Short North | King Bed | Free CrossFit Gym Access,58530447,Ryan,,Near North/University,39.9896,-83.0063,Entire home/apt,79,1,124,2023-03-27,8.79,1,333,99,2022-1126
54282384,Lion's Lair in German Village and private garage,24083540,Ria,,Near South,39.93912,-82.99189,Entire home/apt,109,2,81,2023-03-26,6.04,2,308,71,2019-1234
54289595,Trendy 2BR Apt w/ Balcony ♜ Two Blocks to High St,235497311,Marc (TailwindSTR),,Near North/University,40.01709,-83.00977,Entire home/apt,85,1,61,2023-03-25,4.72,44,70,57,2019-2091
